STAID,LAT_GAGE,LNG_GAGE,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,DRAIN_SQKM,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,SNOW_PCT_PRECIP,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,BFI_AVE,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,DDENS_2009,STOR_NOR_2009,NPDES_MAJ_DENS,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,ECO2_BAS_DOM,ECO3_BAS_DOM,NUTR_BAS_DOM,HLR_BAS_DOM_100M,PNV_BAS_DOM,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,CLAYAVE,SILTAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,SLOPE_PCT,ASPECT_DEGREES,Group
11136100,34.782203,-120.530723,11,1.52,351.9,1,100.0,0.0,0.89,4,1.2,24.0,128.0,55.18,17.09,7.32,10.04,0.0,0.0,0.0,0.0,0.0,5.39,12.38,14.52,0.07,0.43,0.36,4977.8,901.9,650.1,11.1,6,3,15,19,0.12,2.59,1.41,1.64,5.96,41.08,23.86,40.01,0.26,50.69,248.2,12.6,242.4,Other
11136800,35.021921,-120.228487,7,1.16,2278.0,1,97.6,9.0,1.19,5,1.48,40.4,151.2,57.23,15.86,8.9,2.6,3.87,0.0,0.0,0.0,0.0,2.06,14.11,4.88,0.0,0.21,0.01,1719.3,331.3,96.5,11.1,8,2,18,22,0.14,1.44,1.49,0.97,5.97,26.56,20.31,38.65,0.3,34.1,1032.0,19.3,329.3,Undeveloped
11138500,34.839703,-120.168206,6,2.0,728.9,1,100.0,7.1,1.16,5,1.44,28.2,31.1,64.24,19.39,5.79,3.94,6.64,0.0,0.0,0.0,0.0,0.32,27.03,0.01,0.0,0.03,0.07,248.0,72.9,3.0,11.1,8,2,18,26,0.15,1.39,1.47,2.25,6.0,20.89,21.86,41.68,0.29,88.95,994.2,34.2,281.5,Undeveloped
11141050,34.88359,-120.494888,12,1.87,49.8,1,100.0,0.0,1.04,3,1.18,25.5,55.5,72.57,16.29,11.14,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.84,6.27,0.0,0.01,0.0,3483.7,662.9,44.1,11.1,6,3,12,19,0.11,4.54,1.47,1.33,5.88,44.86,19.15,32.72,0.23,42.86,187.3,9.7,349.3,Other
11169025,37.37383,-121.933013,30,1.73,445.3,1,66.6,0.7,0.73,4,1.44,38.4,1038.0,50.46,17.81,19.16,5.2,0.0,0.0,2.69,122.38,0.0,50.38,37.65,0.24,0.74,0.07,0.12,1626.1,247.0,16.0,11.1,6,3,5,11,0.15,1.42,1.42,0.67,5.43,33.31,26.6,41.9,0.3,76.93,267.9,16.1,33.3,Urban
11176900,37.626599,-121.883013,27,1.17,1044.6,1,100.0,2.4,0.98,5,1.58,29.1,202.7,52.42,15.38,8.12,4.19,5.35,0.0,0.19,91.12,0.19,20.07,16.93,1.83,0.51,0.07,0.04,1722.1,393.4,13.5,11.1,6,3,17,19,0.14,1.54,1.43,0.79,5.88,36.93,30.16,44.31,0.28,34.16,459.1,16.1,278.8,Other
11179000,37.587157,-121.960793,28,1.55,1638.6,1,100.0,2.5,1.02,6,1.35,29.6,153.5,54.16,15.42,8.23,5.08,3.83,0.5,0.37,171.73,0.12,14.23,24.81,1.2,0.77,0.09,0.07,1273.4,299.6,15.3,11.1,6,3,17,19,0.14,1.65,1.44,0.84,5.9,33.44,28.62,44.51,0.29,38.04,508.8,19.0,282.6,Other
11180825,37.695208,-122.044962,10,1.8,46.5,1,100.0,1.0,1.13,3,1.32,24.4,242.8,66.1,22.91,7.75,0.0,0.0,0.0,0.0,0.0,0.0,10.74,45.89,0.03,0.0,0.03,0.0,558.0,139.9,0.0,11.1,6,3,17,26,0.14,1.27,1.47,1.81,6.0,25.32,28.24,45.94,0.31,37.91,280.4,21.4,262.2,Other
11180960,37.717707,-122.054407,10,1.48,15.1,1,100.0,0.8,0.92,2,1.12,28.0,450.4,64.02,35.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,52.01,0.0,0.0,0.62,0.0,567.2,139.6,0.0,11.1,6,3,18,26,0.14,1.27,1.47,1.81,6.0,25.32,28.24,45.94,0.31,45.13,258.1,23.3,243.1,Other
11181040,37.684098,-122.139965,23,1.36,121.4,1,99.8,0.7,1.08,4,1.46,25.4,937.4,61.24,17.7,12.37,7.4,0.0,0.0,3.3,8.8,0.0,30.4,34.24,0.01,0.05,0.21,0.0,1310.9,229.9,0.0,11.1,6,3,17,26,0.14,1.19,1.46,1.72,5.92,28.11,29.09,45.59,0.31,40.39,225.5,18.0,248.7,Urban
11264500,37.731593,-119.558774,6,2.58,468.0,2,99.9,68.5,0.77,4,2.01,59.6,3.6,64.92,21.55,6.59,6.95,0.0,0.0,0.0,0.0,0.0,0.0,42.03,0.0,0.67,0.0,0.55,56.3,15.9,0.0,6.2,5,2,18,17,0.05,9.3,1.35,1.38,5.51,54.84,6.61,26.06,0.11,124.93,2746.1,30.0,291.5,Undeveloped
11274538,37.41355,-121.01604,17,1.27,469.4,1,87.6,1.3,0.06,4,1.31,29.8,211.1,0.0,0.0,0.01,48.53,0.0,0.0,0.0,0.0,0.0,1.23,19.12,6.06,0.11,0.12,0.01,3165.1,662.2,104.9,11.1,6,3,18,19,0.14,1.77,1.48,0.74,5.97,26.57,24.47,43.22,0.29,21.33,405.1,20.9,106.3,Undeveloped
11465200,38.698521,-122.958054,19,1.11,421.6,1,100.0,0.5,0.78,5,1.47,33.8,24.8,63.92,15.75,15.12,3.46,1.75,0.0,0.47,719.31,0.0,2.28,48.94,0.71,2.24,0.12,0.02,512.6,122.1,65.7,11.1,6,3,18,18,0.11,2.16,1.42,0.77,6.0,38.13,24.71,42.56,0.24,132.59,335.8,26.3,147.4,Undeveloped
11467000,38.508523,-122.927774,26,0.97,3465.2,1,86.0,1.1,0.8,6,1.48,33.6,461.6,57.78,19.06,11.27,2.8,4.74,0.64,1.73,120.83,0.12,10.87,34.05,6.71,0.75,0.27,0.03,2024.0,394.7,439.9,11.1,6,3,16,18,0.13,1.46,1.43,0.79,5.8,39.87,26.74,42.75,0.27,112.3,338.4,18.8,238.0,Other
11525600,40.676257,-122.830578,16,2.2,80.2,2,95.0,22.4,0.67,3,1.38,60.3,18.4,46.96,46.42,6.23,0.0,0.0,0.0,1.25,16.92,0.0,3.66,75.75,0.0,0.13,0.0,0.0,35.3,10.8,0.0,6.2,78,2,18,5,0.07,6.53,1.45,0.62,5.95,37.82,12.28,25.77,0.16,130.56,1046.9,24.3,347.3,Undeveloped
12189500,48.424559,-121.568463,6,1.88,1855.3,1,65.4,57.3,0.58,5,1.51,59.2,6.8,59.9,17.67,9.5,6.18,3.77,0.0,0.11,0.03,0.0,1.58,74.44,0.25,0.46,0.8,0.23,134.4,27.3,0.3,6.2,77,2,20,15,0.12,2.7,1.06,1.94,4.9,51.36,9.61,46.38,0.2,237.94,1150.9,47.3,309.2,Undeveloped
12323250,45.996871,-112.562801,26,1.81,322.8,2,100.0,30.3,0.92,5,2.88,77.8,23.3,63.16,13.31,13.26,3.12,1.83,0.0,1.55,5.19,0.62,14.85,49.94,1.12,0.66,0.08,0.0,406.1,104.9,0.0,6.2,17,2,18,4,0.07,5.55,1.49,0.72,5.99,39.92,12.12,32.09,0.16,11.69,1896.4,14.6,339.7,Other
12323600,46.107703,-112.805593,18,1.44,887.5,2,62.4,29.8,0.94,5,1.37,78.1,27.8,62.86,16.6,8.81,2.99,4.47,0.0,0.79,2.74,0.23,7.6,48.1,1.54,0.25,0.05,0.0,333.7,94.4,0.1,6.2,17,2,18,4,0.08,4.47,1.47,0.87,5.98,44.21,14.93,36.46,0.19,11.45,1880.8,15.8,13.2,Other
12323750,46.17937,-112.781427,18,1.5,1201.0,2,56.8,30.0,0.93,5,1.6,78.4,41.8,59.06,15.63,9.63,2.71,4.25,0.0,0.67,3.41,0.17,6.79,44.6,2.2,0.5,0.32,0.0,368.2,104.6,0.2,6.2,17,2,18,4,0.08,4.5,1.46,0.84,5.88,46.49,15.17,38.03,0.21,11.65,1875.0,16.1,41.2,Other
12323800,46.208259,-112.76726,18,1.4,1690.3,2,57.0,33.8,0.87,5,1.67,78.4,48.9,52.43,15.93,8.66,4.5,3.66,0.0,0.89,23.77,0.12,5.79,48.51,1.93,0.65,0.43,0.0,336.6,96.8,0.1,6.2,17,2,18,4,0.08,4.1,1.46,0.78,5.88,49.57,15.95,39.62,0.22,14.3,1941.1,18.1,36.7,Other
12324200,46.397705,-112.742817,18,2.08,2591.4,2,64.6,34.5,0.89,5,2.67,78.2,72.2,50.49,15.62,10.01,3.09,3.93,0.0,1.5,16.6,0.08,4.68,43.62,6.17,0.54,0.8,0.0,576.6,148.4,0.8,6.2,17,2,18,4,0.09,4.22,1.46,0.76,5.77,52.75,16.67,39.67,0.23,14.69,1902.7,17.1,68.6,Undeveloped
12324680,46.590486,-112.928661,17,1.54,4590.1,2,37.7,36.1,0.85,6,1.72,75.5,88.6,52.71,17.16,9.88,2.51,3.99,0.4,1.09,10.02,0.07,3.13,46.02,5.92,0.35,0.77,0.0,633.3,155.0,0.8,6.2,17,2,18,4,0.09,3.25,1.45,0.75,5.78,54.77,19.9,40.91,0.25,14.61,1844.3,16.8,49.9,Undeveloped
12331800,46.712152,-113.330909,16,1.44,6511.7,1,38.7,36.8,0.84,7,1.72,75.8,95.9,50.92,17.53,9.25,3.09,3.47,0.79,0.92,14.27,0.05,2.63,47.02,6.57,0.46,0.81,0.0,666.6,167.8,0.9,6.2,17,2,18,4,0.09,2.98,1.45,0.75,5.78,55.84,20.68,41.72,0.25,14.81,1808.6,17.2,42.7,Undeveloped
12334550,46.826038,-113.814268,14,1.74,9520.5,3,37.0,40.0,0.84,7,1.68,75.1,76.9,53.47,17.04,8.39,3.25,2.93,1.83,0.65,11.85,0.03,1.91,54.85,4.88,0.34,0.76,0.0,522.5,134.8,0.6,6.2,17,2,18,4,0.09,3.02,1.46,0.69,5.83,56.43,19.34,41.62,0.23,16.69,1826.7,20.6,41.7,Undeveloped
12340000,46.89965,-113.756487,9,1.46,5925.4,3,87.9,45.1,0.98,6,1.78,72.3,56.8,58.22,17.07,9.34,4.17,1.79,2.91,0.37,2.77,0.0,0.6,65.88,3.09,0.48,1.61,0.0,318.3,74.4,0.6,6.2,17,2,20,4,0.08,2.11,1.42,0.66,5.89,57.02,19.07,44.71,0.2,22.45,1655.6,22.4,201.0,Undeveloped
12340500,46.877147,-113.932329,18,1.38,15591.5,3,57.0,41.9,0.89,7,1.26,74.0,68.5,55.44,17.02,8.7,3.6,2.43,2.44,0.55,8.35,0.03,1.45,59.15,4.17,0.4,1.1,0.0,441.5,111.0,0.6,6.2,17,2,18,4,0.09,2.67,1.44,0.67,5.85,56.69,19.15,42.77,0.22,18.88,1756.6,21.5,49.9,Undeveloped
12413470,47.551944,-116.236389,18,1.73,738.0,3,100.0,51.9,0.69,5,1.19,65.6,14.8,60.57,17.09,11.19,4.55,0.36,0.0,1.9,33.19,0.41,2.46,73.88,0.06,0.07,0.06,0.18,16.3,2.9,0.0,6.2,15,2,20,13,0.11,1.96,1.12,1.72,5.57,56.0,6.55,64.2,0.25,43.45,1245.1,38.3,339.6,Undeveloped
12413500,47.55464,-116.324059,13,2.11,3127.1,3,100.0,48.1,0.76,6,2.63,66.0,12.3,64.29,16.23,8.58,4.74,4.02,0.33,0.45,7.83,0.1,0.73,88.54,0.03,0.05,0.16,0.6,7.2,1.3,0.0,6.2,15,2,20,13,0.1,2.86,1.17,1.39,5.65,57.92,6.03,59.86,0.25,42.4,1181.9,35.5,227.2,Undeveloped
12413860,47.478611,-116.733056,12,2.06,3760.4,3,99.7,47.2,0.75,6,2.68,65.3,23.0,63.03,16.68,8.16,3.99,3.38,1.92,0.4,6.56,0.08,0.78,84.97,0.11,0.55,0.59,0.84,56.2,10.1,0.7,6.2,15,2,20,13,0.1,2.81,1.17,1.43,5.57,57.83,6.85,60.17,0.26,40.16,1138.3,33.8,237.9,Undeveloped
12510500,46.253467,-119.478079,20,1.67,14536.2,5,70.9,44.6,0.98,8,1.59,67.1,153.9,45.16,14.3,6.77,4.29,2.08,2.12,0.25,54.76,0.03,5.18,31.28,15.07,0.53,0.92,0.55,2263.9,322.8,282.5,10.1,10,3,15,25,0.13,2.24,1.28,0.92,5.69,46.48,17.85,49.49,0.3,35.28,869.0,17.2,147.3,Other
13063000,42.815278,-111.506667,10,1.99,863.4,1,100.0,51.3,1.1,5,2.04,81.7,112.7,47.84,15.6,9.48,6.54,2.39,0.0,0.12,0.0,0.0,0.41,45.62,0.41,0.01,1.04,2.01,385.6,87.9,5.0,6.2,17,2,15,25,0.16,1.16,1.45,1.01,5.37,47.64,24.27,50.98,0.25,23.36,2137.7,17.6,329.1,Undeveloped
13092747,42.5625,-114.494722,20,1.62,664.4,5,100.0,35.6,0.87,5,1.32,76.1,163.3,32.9,10.86,7.98,6.07,3.44,0.0,0.3,2.23,0.0,3.44,2.57,24.55,0.06,0.04,0.01,3592.2,647.6,231.5,10.1,80,3,15,25,0.13,2.14,1.39,1.14,6.0,56.12,22.63,50.49,0.28,9.85,1584.9,14.1,8.3,Undeveloped
13213000,43.781667,-116.972778,23,1.21,10124.2,2,72.7,50.0,0.94,7,1.64,68.3,278.9,48.03,14.01,7.08,3.71,1.58,2.45,0.25,186.27,0.06,5.25,30.01,10.21,0.72,0.2,0.08,1916.9,365.3,54.5,6.2,16,2,18,25,0.11,5.71,1.52,0.88,5.79,45.0,14.09,36.84,0.24,24.11,1538.0,22.5,269.1,Other
13351000,46.758483,-118.148849,10,1.69,6378.8,6,76.6,30.8,0.71,6,1.76,46.4,513.6,58.22,17.23,8.84,5.73,5.05,0.7,0.09,1.51,0.03,3.74,11.03,67.14,0.24,0.12,1.26,3791.5,451.7,73.4,10.1,10,3,15,31,0.17,2.2,1.32,1.47,5.32,56.49,18.46,68.52,0.34,14.91,727.9,7.9,260.1,Agricultural
14161500,44.209571,-122.256733,7,2.7,62.4,5,97.2,32.5,0.55,3,1.37,63.5,14.3,61.29,23.34,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6,0.0,0.0,0.0,0.0,14.1,3.9,0.0,6.2,4,2,19,6,0.15,2.61,1.01,3.05,5.93,43.87,19.02,49.34,0.17,156.03,982.7,33.3,283.6,Undeveloped
14201300,45.100398,-122.82176,18,2.6,38.9,6,60.3,9.4,0.8,3,1.29,50.8,2945.4,72.48,15.88,9.51,0.0,0.0,0.0,5.15,5.24,0.0,7.19,1.33,87.88,0.18,3.01,0.12,17063.9,2237.3,417.0,7.1,3,1,3,4,0.19,1.1,1.35,1.4,1.97,58.65,27.15,60.6,0.34,52.88,71.0,1.4,341.5,Other
14202980,45.46928,-123.200109,9,1.7,100.5,5,79.7,20.5,0.57,3,1.3,49.7,251.0,56.4,38.24,5.36,0.0,0.0,0.0,0.0,0.0,0.0,2.79,49.57,0.9,2.58,0.04,0.22,313.3,43.2,2.3,7.1,3,1,16,13,0.17,0.98,1.21,2.04,6.0,52.7,34.55,51.52,0.29,114.98,372.3,18.0,148.7,Undeveloped
14203500,45.474837,-123.124274,25,1.88,324.8,5,81.4,18.7,0.74,4,1.55,49.4,412.6,54.51,23.13,17.63,0.98,0.0,0.0,0.62,227.64,0.0,4.55,49.93,15.05,0.85,0.84,0.4,2340.9,322.8,59.8,7.1,3,1,16,13,0.17,0.96,1.21,2.17,5.44,51.28,35.32,50.55,0.28,106.17,310.9,16.2,138.4,Undeveloped
14206950,45.403452,-122.754819,20,1.91,80.7,5,74.5,9.9,0.91,3,2.19,45.5,1241.4,65.22,11.14,23.64,0.0,0.0,0.0,0.0,0.0,0.0,89.0,8.26,0.71,0.04,0.8,0.04,1961.8,221.8,12.1,7.1,3,1,9,4,0.18,1.01,1.33,1.98,2.37,58.53,25.05,63.55,0.35,47.65,100.9,5.9,245.5,Urban
14211720,45.518452,-122.667874,24,1.6,28936.9,5,51.7,19.8,0.71,9,1.73,53.8,831.2,58.75,16.19,10.71,5.31,3.86,1.63,0.89,87.22,0.11,7.24,54.07,20.44,0.77,1.53,0.27,2958.6,414.5,54.7,6.2,4,2,19,13,0.16,1.88,1.18,2.43,5.04,48.58,28.68,48.15,0.24,102.57,558.2,18.0,313.1,Other
14216500,46.075669,-121.998698,5,2.33,349.5,5,100.0,38.0,0.82,4,1.53,69.5,8.1,69.68,10.22,14.35,4.83,0.0,0.0,0.0,0.0,0.0,3.3,60.01,0.0,0.28,0.47,0.02,3.6,1.1,0.0,6.2,4,2,19,6,0.1,8.31,0.98,0.89,5.99,57.27,6.82,33.56,0.14,201.47,921.0,30.0,185.2,Undeveloped
14240525,46.371775,-122.578999,17,1.76,378.9,5,100.0,35.9,0.65,4,1.37,59.0,10.1,60.08,19.41,6.35,12.61,0.0,0.0,1.06,15.62,0.0,4.55,30.69,0.51,2.54,0.94,0.23,49.8,15.2,0.0,6.2,4,2,19,6,0.12,4.58,1.05,1.46,5.73,55.46,9.6,29.85,0.18,192.67,887.5,25.7,333.8,Undeveloped
14241500,46.322055,-122.697055,14,1.51,309.9,5,100.0,30.6,0.68,3,1.21,55.7,29.6,73.52,8.05,18.43,0.0,0.0,0.0,0.32,0.22,0.0,7.31,60.9,0.19,0.45,0.77,0.1,42.6,12.0,0.0,6.2,4,2,19,6,0.13,3.48,1.07,1.9,5.8,53.47,15.63,36.27,0.21,194.18,704.5,25.4,306.3,Other
14242580,46.333722,-122.840114,17,1.97,1292.2,5,94.8,29.8,0.65,5,1.51,55.6,54.8,62.03,16.74,9.04,7.18,4.04,0.0,0.46,11.79,0.0,6.12,49.47,0.68,1.47,1.42,0.33,78.2,19.0,0.4,6.2,4,2,19,13,0.13,3.54,1.07,1.72,5.75,55.11,17.59,34.91,0.21,163.68,685.6,22.5,321.7,Other
14243000,46.274833,-122.914559,17,1.21,5774.0,5,85.0,34.1,0.7,6,1.58,59.7,109.2,61.53,17.32,8.87,5.67,4.29,0.11,0.33,397.87,0.0,4.88,63.66,3.28,1.48,1.66,0.46,306.5,66.4,1.0,6.2,4,2,19,13,0.13,4.5,1.03,1.65,5.68,55.2,16.97,38.2,0.19,135.61,774.0,26.2,293.0,Undeveloped
401733105392404,40.293056,-105.654444,12,3.63,7.0,2,100.0,72.0,1.02,2,1.09,67.0,2.0,49.29,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,0.0,1.56,0.22,0.0,11.4,3.0,0.0,6.2,21,2,20,37,0.08,8.86,1.42,0.89,5.13,49.47,12.17,33.02,0.1,64.0,3503.8,59.9,29.4,Undeveloped
402114105350101,40.353873,-105.584168,6,2.0,104.8,2,71.4,64.5,0.68,4,1.17,65.3,4.9,51.17,25.44,20.27,3.12,0.0,0.0,0.0,0.0,0.0,0.8,45.08,0.49,0.36,0.92,0.92,177.5,30.3,0.2,6.2,21,2,20,16,0.07,7.14,1.47,0.57,5.36,50.28,11.46,32.0,0.11,53.85,3234.3,38.9,92.2,Undeveloped
